topic,image_id
89,I8c9fa76e108149cccc5a4a5d
65,I90de3b0c55aa8c4601e66020
84,I359f2d3c1b1d772ee131f227
51,I7112426829ab7104ee0a16b9
52,I3ab87f171979176a438ea98d
70,Ifae5ab6925d634075a956fa2
77,I082b479afd1c22b6859d680c
64,Iacfbf9b208c96efba58adbc4
82,I22c576f7abcc2038c99c20d0
61,I2e6fc604488ca78160ba5cb3
90,I651ca1cbe4cbb00ee80595a1
95,I99c79f20b37fe20a1782d3d5
73,Ie3d7a8aa596dc98785ff0374
86,Iecc8376e0cc11d1950209a0f
54,I18b498d0a5f7ed2ca427ecca
57,I77ed1978403e268d232b57b2
100,I8966148f90abc49fe8287e53
88,I497ae6a84c571f6a3619dac4
68,I8100751c21d73c174e40ac7e
63,Ib45d5371dba7f281c4664eb0
61,I51ef1cc35cdf7e0fa6cc7de5
70,I4eb6e9dedd128e893070dd2e
66,Ifbd54c0f1762f764962d35f9
80,Id82d0a0d3d437e36c805e6ce
89,I3148207d6b7fb62e51626d1b
88,I1f1f9b9ffa3ad18498c17510
86,I30d33228d83caa3e68d8a36d
81,I97772afdd67d09efa8a32f1b
53,If16785fc49fbf0bd045cd05a
54,Ifc3c7e673bc8d7583f8445b9
68,I359e1b219d3cfb94ab48eb91
75,I832113397eed7f20c4b25182
72,Iccb8d6ee0ba3ad69d0bcbd8d
78,Iaf544bc2498a0d3437e46e61
60,Id40b87b5524ed3f5c60174ba
88,Ie135ff32f090d373586084fc
97,I7fbcb45dc4c9582e44149452
69,Ifb8444a7ac7bbf14d97e172d
69,I5612b7c357e87cca43a7a94d
64,I2b4d797e8b7c45d7db4ae3f0
64,Ib6deabda8934f7424daef970
70,I43d3587e390df72964a6f294
63,I33e74ba51f10014de72b1f00
81,Ib4ca8d8722811b52f0dcbcb0
79,Iea478cb115f359b5fb27fde7
69,I0e5e2174f79f52866ca803a4
85,I5c70f7c7af224d53acbdec99
88,I5e70f909eb47ca73cfdbbf11
72,I53666794cc54c0131626ba9b
97,I4515a617a0bedcdfd1924058
74,I7092d9d069abfc8b2703ae3d
60,I5bd0a72cf37a4f24c8f86903
72,Iaecca4df34ac8440980c1d8c
72,Ia0a141086eea37206594dfd0
58,Ifeaa3898e782936c221ec38f
56,I5a106fd73d454221310bb51d
99,I55cafe713a2ce68248aa544c
81,Ifc1dad748f828ef559271ede
91,I855052182dbb14d37e6a1ee3
71,Iee0c819a9aaef9a862bfd0e6
63,I24e8ac56adc69ec5d904fe4b
96,Icb1e2b00aa6e4a09d3bebcb7
89,I1d400b23dc192eb63fd878b2
71,I86a061663fec364c19b4255e
95,I163e28e95df437cb586b035a
89,If4ded52b678b8f5cb933c0a1
64,Idb89c4bb4913b6ea8d97ec1c
66,I7cd07fdcb1e25c319a0d0a8c
62,I4fae01710b1e02b1ea99c743
76,Id06fe6a5eb63956c47d17c56
82,I339ec8edd21e5390358c6432
92,I4d63c63078ed84e07ad3e9e4
65,Iac85c57ef2e8592f93a69959
78,Ibcf99e991bece90da84c9ac2
100,If00ac403d67f3de74b0e4390
57,I720e27d03542323a4bacbf3a
78,I7e0bcb37c30bc5c318aebb6e
78,Ibd3f6237b451877a25fe03d9
72,I367b02b46b08fce63548d457
65,I022865e4a0e013919353e1b2
98,I0b34104b3b3c957e912b92c5
72,I0531ce07b89f1a4184fb4a0e
80,I34070200912341e66f4c16ad
66,Id40853acd85e787944e97bb1
95,I3622771a257729e9d86294c9
79,Ib3a4cb7523a7781a1dba6360
83,Icdbf1ea47331a6f0b29fd8ed
58,I722c91fd2356e14e98d4f66c
58,Idc360e54815226e98c980200
88,I7a031d3c89621940e910dffc
59,I46b2d327c0d8f1427a9ca4b8
84,Ib2880f5bbb436934f46095eb
56,I24296c98f1d64a4c1211764f
75,I610180c93013cbf32e1f4bb6
55,I3fa16fd01b05717adf0ef551
72,I5f2f35bec321c9d9fe281fd8
95,I78c6cbf69329b88edd382ad7
81,I78a748574d172943f58e400f
100,Ie4706e66cf76ed2d4ab1da72
86,I10aa7de0eda69fbdc0846a07
66,If4c7f3482bd7e0c3021541ce
99,Id479ae3628bf49eb3567d509
74,I954e589776c22e4dcbe00941
100,I58be712f3d2e291999d85d85
88,I63475e703635389d45067c4b
54,I8efa19832b8197dd05c199f6
98,Ie8af161830afc3038ecae6f0
75,I26c02dedaa708093b88467bf
99,Iabef14a70c0fb44167bd4cb6
65,I02f7a50aca50eead08240407
91,Id9926a81b08dcb20c8dd7421
78,Ieed5d06ec12645522a4f18df
99,If4a29bb63543fb4ae9117872
63,Iad3ebd48d9bf8ac65f30f45e
61,I030266563995356193c93f58
70,Ia3b97444a4880c5bfa5a5eae
52,I9168c5e5ed5f1361e690033c
65,Ie3f8ca49eb4ae44fff137a13
69,I9dfea8df93d53b78ca46d9b8
99,I0b455b32f45746763b0178f3
100,Id9ab8cf0574e75ea0275ccd8
68,Ib4cbac1528aaf8c4062f9c16
90,I53ce226414ed03da2a3191a0
82,I5d1c522f1c5013f01f816615
74,I89af565540b3d5870564f7d8
72,I87861fbe34134ef42e059ba3
81,I89cc579da297ebbc6b931eff
64,I44fde9cda00aebc53dcff4fb
74,Ie7cfd9b915cfb6144adbff45
64,I849dc7a96bcfeea4c36177a6
83,Iaa5a5eced9043095a6a8dd07
76,I9aa5b683029acebb74ab188c
74,I6830e1aeaaa10c61452ed229
58,I2e842c03beaea57e9b2dcea0
81,Ib080ccd4a073bad6b2ff5aec
75,I5d5a22737a78106ed0db539f
53,I27327daf75de567b24b40375
65,I3e64963eab1b7f025eefb63b
69,I1a2f5c6d98f31c9ca7947729
57,I5360ef7028514058ca1b4872
66,I6cae477938623bf424238fff
84,I8aeae1c9563462c17f2dfea4
59,I36f44de0167beb768a99de8e
52,Iec32d8201194eb35395cbb0e
65,Ic6107e8685326c7f9fe76d0c
87,I13c4f215a5273c80fe3499a6
97,I122444f920b60ad13b7244b2
55,I645be55ec2da08639bdad20a
63,Ic02ea1ddf5b6a79382aa20ac
52,Id904aa8580c60ee89e0f7d4d
55,Iff423157e82573982c83b585
71,I6d34ac15e5c46f68f88a92d6
75,I88cc9f87f69d6d4131b0ac46
73,If138308010db5610df0060f6
69,I71b90590d71b0f17739ebf10
62,I3c7788c06a19986191a01a4e
84,I854fc26670bf2f8a2efb78fd
94,I5dc5a9204cca56b0840d87f4
74,I13b6ae6e2f5c648eca8efade
81,Iabe3eb9a5f9edc22a85a6269
62,Id921b80562fa1697c2d4af4b
51,Id26175d6cb09edb32e1d277f
79,I2011f7acc35cbaa9784ed5a7
64,I9e2e72ad3b2334c73f317c61
90,I83c36877905152b106fbfcda
99,I0b59bf120f1f93b0b7a07df9
91,I1cf6708ed76776951fdaac2e
61,I0f189cf8b3ff74412a86e62f
60,I2271627b76c6f7a4151d3bba
60,I28f9b860054579e4f8b66b2c
81,Ia1ccda8fd9d515071ba48155
93,Ied1b0a9967bf6eef72830ba0
100,I38fca50dac75a46a3d82d953
96,Ife9773ff2039996cfde1eaf4
60,I496ceaf41b341a7585acbb1b
90,I2911f13e8e2013cd98e63d83
78,Iea07a64148b0657c36653858
74,Idb080a46402d48d3d3206184
56,I27071969971660c9c7614251
56,I9d5be2d3c2c968033f70a40b
69,I025ed125b0f916247e18c971
84,Ie375d9dc2516dd4f40227eea
66,I1ac440802ee10ab4e96a30bf
51,Iec0733507b643446a5ff92b0
83,If2a766a90b1ac3021a77849f
94,I9906e1e3d630fa29a269251c
76,Icf77d6a1af461190ebb8580e
79,Ife10bb5f6ee0be9726b5d2e5
83,I726c7b5517f6e1e9971c6038
88,I88c27b3692024eb3fadf95b9
72,I54e3434c94f8ecdbbc9508d6
74,I712df8c349118e0c2b9093bc
95,Ie219376c1e5db2330174e79f
54,I2ea5805323a5f326a1423d7f
72,I3097f1564828f3fc746e9183
78,I38904a57d4270c3c17501e88
85,I5117d1e03c484a2406d3964f
85,Ic6f184a2cf7617e193019aa8
89,I404bfbe53736e35378835658
73,Ibcb4d93136b40cbed76db628
60,If827749aca73bc298fb6ef44
66,Ic5075c85488f97325703001a
63,Iededc261aeca19c02c6c6e4a
87,Iad8ec5638fb6d77e37193826
69,I76b53341fceb8413176ce496
99,I25bba554fa93339b78b5e8d1
57,I476311b01abbe62c8c2ef2a3
63,Iba9df98bdb110caedb7259ed
76,I5e7e9f30940b03faf625d198
54,Iec2a10591ff8ed35b99ba5f8
74,I09c03873594677db76c91185
64,I896a387b91ed57449d610c45
63,I770284c6dc2cb1c976fcdc81
98,Ie7ad005495377ff038edd2c4
79,I594599fd0bbbc294819daf29
80,I92cb23287bf0fb64ceb312a3
56,Ibd832058af953ec55fab71a5
60,Ie87174d5b058a97982a39df7
52,Iebac27242c7d33d6067d10dc
74,I39911a8d0be17190a88d1bf5
73,Iea736f49e4b9a77fb72f27f4
74,I143324bbcdafd3bb99a3bf27
93,If1b6fc46a3f92402a223c3dc
99,I8cae7713b876c683fdd1375c
64,I20adcf7eeca194be131ad0a4
60,I49fd1d9074727b133c21d4b0
75,Idf23110f9ac7cab0e9268412
81,Ie7c7b7e8d941766b9887b3f7
89,Ie938e845f4579669a9225dcf
97,I16ad28016194299133d390e1
89,I0475b4a6876a20f9b6595b96
63,I5036676b36766a77b1c84274
71,I888231f36f9367ca4e537977
78,Id445e0b7547bd036fb8df606
76,Idf15b759857d54743489a14f
79,I264d36fc2fa507ab671fed95
57,I4776c714ceb5a51995f57ee9
76,I2950e25a3e92fb22876f2190
79,Ibddedb09d35c58dcc06d45fc
86,Iec61914a91fd1ab5e4db6b93
99,I2e4f04abddf19d5686598d3e
76,Ib2bb08866c698138eb8ae608
86,I19a02aa36de5ac6549e41bc3
70,Ib06c8fd3c418e9e9fcc0431c
72,Ie1042daf4b6ba346ad82215e
61,I91434996f4f7561c1a7eb763
81,I717cd8b1c3ccade0eaae819c
65,Ia75a0e5f24849d02a5aedf57
60,I8bd257dbd357731a8f839061
70,Ia548694a3fc963662f289bcb
72,Icb6217d3fb40404ad84a8d4a
99,I3aefad03d353289d4c49d168
57,I21dac0615800c79ad8d044e0
72,I002f5dcbedba8d5a3870bea3
58,Ib42529a54f396f2d5be1deca
56,Ia6687eb4784b58a659031a1a
53,I889eeb5984263bb94c20d497
76,I0ae8bc637c12ce622c4b32ce
67,I3095991b18858c4f8fe718cf
54,If333d85c03bc4020c49fa733
81,I583ad3779b2d1210a969a2df
70,Ia13af58181890731cefb55f1
74,I0569849013d9cb03c8f794b1
54,I02f7d1689d25c5e026cdbea9
95,I6355377ce3b7adf551d72b49
100,I12be4321d0d4327bfee7b63f
76,I3e83ffc2c33c3f64dbccf0f2
77,I026078e29ea2870f313ca8b2
70,I56e39dab0af81d044c22514f
64,I793b1105748d843e0dc79f5c
70,I6177d61c59447a7790bb0533
79,I8292d7ceb32600425f29af1c
62,Ifc0904416f4fe4f7db8322d4
94,I95e288a410b2e658ac916c56
100,Iedb3a6e739820742f4c091a1
76,Ic293f2683a7c2fd8f5010d43
60,I6e3c1c952f7486846c223d4b
81,I29f2a73537647d558f7ced5d
83,I22b76ca906e6dcde2b4a9fea
78,Iaf9cf93b4a2b74d803500bf2
94,Id0d0f1b2f0eb30458ffe8192
82,Id6827cc324663acb29b3e543
83,Ie4b0b11343870bcc969cfd2f
96,I662087529e74e6aa09bed5ed
58,I1f9002a807f7e8b677a7a44c
93,I0aa1f8465366085dd455f9a5
94,I44e64957bfbc277d6b2a1fb4
56,I630fe68602ef8b65ce7f8a4d
65,Ia9fc2d6e9fc64fabf5b2cfb3
56,Ibb097812e1c88fb5fd4d5eaf
83,Id10d35923a2a098da839c513
53,Ieb900da8430524c31f3a0495
54,If7582d57bc479eb87e914ea6
53,I30cb17868725fdc6335de8c8
84,I2afd90ed4bbadcbf2aa29692
100,I679a1e19ae10e28afc52de6f
76,Id5ea972bcc4b6545f486f909
86,Iab1eab3b476c0f192b1c3c8d
96,I8b50098cec48fb00a2f25a8c
79,I4a267f61a43ef156d510a9ce
92,I9cffcd4210106d5ed214c51f
61,Ia27ae7a135ace62d0504330b
78,If1f4e62b61b6cb1a338dd995
78,If554d36efe64cd40c1bf406b
94,Ia75e61cac27345a13d228fd0
78,I4b7282a7b2bb448f4d09e594
99,I112ef91e5a11eac597d93db4
72,I75b8536ce5bf1b11670e7226
67,Id9b6052353d71566cb88b882
65,I0a31d898df521eae8cd9e489
74,I59007c51890b5ef9a4c5c402
61,I6f17294da91f2f348b8ecb60
62,I8d309ac31b56db2bd65a8543
53,I06e8a4387fed9805cfd13eec
67,Iea58cd70c4e65ed002e5f25b
99,Ia9031daf74ec88f92d064ef4
95,Ib718e315beba5322b9c0b316
65,Ic1d26ed740ec9a9b5a05c5e1
66,I20028d6806e0b8c3f7b76d2c
57,I8976248a9ea28ccadc5191dc
71,Ibfb4d603418a16541f366674
69,Ifeeff8b9d13ca1528bc57237
52,Ic1f4b0ab61384aba69b2e551
69,I28b58315f45721431ca12016
55,I7e733f185f7d7ce5e4257d09
77,Iac2b1f67dc165ccad114fcc4
67,Ia4071be1d405f590de71f2d5
77,I4f3c13b78e9d84054cb216a1
91,I7210fe9b4ae5e67798e3f092
63,I4299ae6532fb5c2da0eba6ff
77,I6cf88cd5119669729f62303f
73,Idcdb773d2cab744e79523cb7
90,I5d65a3df923d5d0de9517884
82,Idf57c8c15f007a2f8d0ab869
92,Icec79b74658b55e9779cbc7f
83,I51f6a3287dfadb38e96df9c8
76,I7a917f7286103382f17708b6
90,Id322478e80eb5a4d2fddaba8
74,I43447fc50d2dc70e5de0891d
61,I602f8c1b13279aa0522cc039
63,I55448b59f45bd53592430939
71,I903abc079de9f34207a1cec8
70,I46de25aa0b63255c6af031ae
79,If692945649fe626a0e732398
79,I740fbd8e73dd48d0b235a546
53,Id1fe1608da4d2d68aac560bd
74,I6fa45138e0d92c27bf9ec531
60,I042bec367745b9413ecba808
94,Ib0304dc10983d70a22f2478b
74,Idf074fe8792c5e340c6fea63
87,Ia5185e38a0e82fb9efb32233
55,I09b820251676ee0af90d3419
92,I869b0ff12732569a50c97625
70,Ia1e116b520e32469a41e1520
65,I5490b700e4dbd7512fb1eea4
98,I8858493b0509d8ba9c3c49a1
74,Iec724856565cacfc353667dd
52,Iffb3685f25b6ce45e956be9f
75,I65e9651b05ce081256027dbb
61,I61d5167391d27be7b65ac3ce
97,I03bb19f44e9027e9371553c6
97,I32531a8031fd810d1363d7ba
60,Iecfbad1206aceb8c26d44d24
76,I3152e99a2e8fad431d8d1411
93,I9a7bbc7a59e6696d1d488b2f
88,I8ba0a3a6cf8285401210b1a1
69,Ic672cffe294cd80fa6718fff
65,Ic3cc9ff538468c439216f69d
79,Id83d65bc6a1e9f19f352d982
78,I7f970fbf7fc660a57e78ae01
61,Ib20453aeac3174fb9f385eec
57,If09bda39ec40a07ddc707a58
76,I65c515063a1a8a6b32e49fc9
94,I71e7b156825b9f605cb83476
84,Id801e02270f45c56f8b4804d
76,I1e0ecf9cdf38295f9e102217
72,I27df5a75d1833030cb08b459
94,I4a2b68765ee78b5be9d4e30c
68,I91359643afa4e57f7fb792f0
61,I2498d6407d7c22e976d77547
53,Ic015214a38cc0826f3d117ab
84,I9fdef0243bef317e54258744
97,I2e9cccfc8a8208f7dc912762
91,Ibc25504bc965ea8782d6fdce
75,I4ed56b95ce3f506db2445893
57,Ice2f16e658ccc8cfe6b6f944
87,Ie3426307594978b571a4fd8a
84,I25bdd87bfc6bf0d9fba42ec9
94,Ifefb11badc654ffd5adf55fd
74,I3f637a7591497ad445baf91e
97,I44cdc381c066847ed98a205b
61,I65aa09a013934e49aa9c9942
76,Ieae6055f73f0e3078a947779
97,Iebbbfa72a587999da296d730
74,Ifa5d1264205554172c05cb34
55,I3566c8fddd7ba53a86de2dd9
66,I31cf7bb651359d08cf0f5ed3
57,I3bccc1142bf15d5ec3cd638c
76,I9bc953a8b48d036914225375
62,I69c8f893985178969e5a88d2
70,I529c36cbf987e26418248c91
70,I024171426652853bfe7152d0
54,Ie2502a76cdd103296a1a77a6
71,I5083b8b6107ab8b18b463a2e
79,If7c8e946dbc06de740ea7f96
96,I6194ceda3226d92881fb4bad
68,I000813d7c7f4e07719c85977
58,I924d22c7931b9519f096c927
56,I8fa3d4aa65bf71ae41512bf0
75,Ic2b87a3b4fb8a49b3d3169a0
72,Ie2a66929b1bbbe34ccc8484b
93,Ie942ac4ca7e8110b4546d3b7
65,I02cde0ededea7a04ee5e7233
70,Iec5b1af009b198209b0ebef7
94,I23db2d87d808f5128d28efae
62,I33f70c1a410353817f6df018
92,I1654f87414d7dac3d56aa82b
88,If8b61238abc12a9ea3df81d1
61,I78e84039d4532f08954c7c16
69,I8351e982cd78359c1c437930
52,If9d07f6ba65e4779012a598c
69,I5f004b4318bd9a741c4695f4
82,I6d3c2174ce9aacd80cb962b8
82,Ice3771a3330d398842f9fb73
83,I973db836f791c0d9539db80f
83,I904d19e329a3f3dcc6df114e
93,I3b806c0e02b846a6f630093b
88,I4cf3c906110539ed408e7131
72,Id23884a00efa3ef529554a52
60,Icc1ee4c14adf3a69477f8ab3
90,I93c71397d6f903a114954756
70,Ie59328f3a9f636da5b9e03b0
73,Iaf50a2e5a6dcf236a2b5e8f2
73,I6f149cac859828b6530f81f3
90,I5e61d68bbeadb6365918dcc6
55,I6e7b24ec4f6dafd3762fb10b
52,I01fb8e6d59349eef5175ef7d
73,I58946a83c07c9f1800dfde4a
79,I6b7c48d4caf1ccce5fff02a7
60,I7da7bc9635d848ba1f16119f
63,Ic10c4ce7d1cddc1f9a1b8b84
72,Id5006ba5413328151f52ad42
59,I9e2fd3f485f496936704d29a
80,I2a64b667440733b43ff519b7
100,Id10389b68c386fa1094548d2
55,Iab6c668121a034a656d81294
85,Iae7d926c99c6ef64bd75590a
69,Id8c48d75a6d9c36015cafe88
54,Ice5cd8f6214731415404461f
95,Ifae1842e49f9e74175886bc4
59,I85ad904b0c920593e8a2e238
97,I110fa34bed7b2433a742bc79
87,Ic078c892c221078a5ae804a0
100,Icbd07a06e6e7bea64339263d
84,Ibb1f4efc9184910d6df2ca25
94,I2f31e2c1174895399928ab2a
69,I6275c1184608b59f36a69d21
99,Ic7edad09c151c4def68eb73a
52,Ie2550ac0ee297382da0f15a7
68,I2459da7496813347b60d2f3c
72,Id8fe1860dd047892ca4670d9
79,I5ef9e1d3b69a638590cfeabe
82,I4b52d8198b70ac0f678cdb95
84,I14f127e7f06de4c5ea77c4e9
65,I7c65722592cbd0c69d882856
69,Idf9a2763cef33637244a0c6f
76,I2db431e3a0515a1cc27d6261
75,I2da1236ac029b4de0d46a165
54,Iaac3c2d331be1e4117b6d29e
54,I1d53b553329fd4c8448098ee
82,I5056b95a4fe23bc938e107e0
59,I754edbffff6b6b5d301d5b55
82,I6a4f8ca9f75be10f0eeea7de
55,I779da2ad91ccf1e20047a9d7
69,Ic146fd6acd5c6a83226d3530
81,I5cb5e0a64b70e4279edfd8b1
51,I2804175e7ea37598668da77f
62,I57b62c3b2aae4c8d4fdf2469
100,I9ca8d3a50298fb7d93f98e37
84,Ib763185356e5d21fd1357359
75,I48cb5aba5c5386c06acbdcaa
100,Iedfc9fc118c6c3c9bbe5bd37
82,Iedff7f69cd605e9eb8a7560b
54,I77973459683ccd6e02227956
51,I588740c16c14cfb57308c484
66,I73e968ee1b55344135018e4a
76,I785c38811e39fb86676eed16
56,Id80e62d7ba73a2ee3e9ae7ad
95,Id1d0ae287553ed9599b456e1
60,I5efb6c28e7aba48da8e5eddc
85,Iee0ed0a994e18d1b510404c4
67,I04a2631ad1e7644bd071cf24
100,I5b5978bcd2630db8660045ab
98,Ib87f499f20d8b559c750025e
83,I5134235f86088b9e855c7d9e
99,I9d77e381300848a42c4ab8dc
78,I9f0763a22aecc8cca7afa92a
54,Iceed57add2018c6b0c15e093
70,I8724ad76dfe8123048a8dc05
83,I41ed062a8c46e7ae52947049
51,I46047af8f7d417592bedc764
65,I737e59d77195a0a3ecf326ae
69,I6199a2d14a9f0bf499ac8147
69,I7fe8391375858d54062fa394
86,I878e130bc45a10f6ad1f3453
72,Iaa6f1b1e28ebdfe40d24c3fd
54,Ibff18e77b3cce6783e3c50c3
84,Ia2360d0dee0469a3fbff02ac
100,I3bc69160e26719222bbed304
79,I13d1bc1dc7d4b04913a0a41b
73,Id72aef097c53ebc7523654a8
100,I87351884f24b110284471a3f
53,I72d6cfc22da6a22efdf21d6e
75,I61b4bc0d17a2e87258deae31
83,I16e444bb50a685927f2648df
72,I233e4335055776980c84cbd5
73,I30416665f6daa6eda911ef77
70,I0e798b7ab5ab47888963af61
99,I160369bb6190ffbdb8724de5
70,Ib435cf7eedf2033aa209368c
91,If8bee6d1d33b1dd157af5d6d
100,I70ee3a68505ad66a1ecbf165
69,I4aead19fdc292978107bfa3d
84,I8d7a78b820ddcd0de358fefc
73,Iff444f848175bc75fc3377bf
81,I12b9057109c9530437da3e9a
80,Ia779800741fa99718f8219ed
54,I45dacc6f96cae6198f74e818
73,I545c4cb9bbc8f89e55599a5f
96,Ib8dca7d242ec911525a2b57a
59,If558abf719a8f09dbbc5717f
100,Idb7a8188694821bb8aad39e3
51,Icb6ae8131e27dd5f9aa6c78c
97,Ia34968aa23798cbddcfcedff
65,Ibdfdf89750f06325c7941d0f
85,I90ae337245d0ccbefd469f72
52,I7a7fe1883f2cc5baaee896fb
57,I9c3ec71bc61a39962cf45f02
93,I7f7403b8301f919eeb31528f
65,I007a0986aac7602ed7ea42ca
72,I3e2571ee6d90b92f703a9a19
94,I5f878b4ba011ccebad071812
91,I296964d3bf72c2e0ba1bbc23
74,I77dfd3873d072b0618c8efd7
87,I33d0e19e23d5d03894c7b5c6
85,I63a822b478d6bc65218e3a61
98,I4b82adac35c32105b9221c9c
98,I54477eba0a5a4dc25772e9cb
96,Ie1b622100422dce75e55122b
98,I6caef838225f0a83ac6c370e
76,I894b4701dfba6b9605f8a627
84,I97f4bbcc17c3f20eee3a67c3
76,I1e2189f5eeedf207c17e4f68
64,Ie1ab843efe029b3684b3ce7c
85,If37976a2f48fd52fe95cc2ad
65,I988e1bc932b8091ff0a51087
94,Ia73b124bd878355ca127a9ab
91,I1b3b1744f3f5fb5a1a062f7c
75,Ibfe0b6d6e0dc643f2589bf8a
68,I2649981fc205b6630b3085fe
100,If41c2a95c7b9c2615aa6647b
67,I091dca435143dddac759c70d
51,I79c6679d23f209e391942d05
56,Idb672c4fd93cec342c766021
69,I250c6552bb7876aeb7ad27ba
57,I98addda55610e524babede32
70,I1a38b6c8e5622e08a580572f
71,Ibab39a0764ec0d579e56fa34
78,I2b3fcfd3db885832f1d16b31
90,I45eb014cfa32427c7467730e
69,I93c6d60c782043ae3e858fce
89,I37b2677e68ddd3f76613484e
95,Ifbcd60b32123bc9fd0e45a4b
79,I1a879bce5fbe218bb7fb9241
77,I9f142f7cf538ce23d2b60368
99,I3807e3ef05b09e529c033f50
54,Ifd18afd792c2c175168af372
56,I922f07a092afb7722b4c946b
56,Ie0041aa05dfe643f7cdd7c30
64,I88bc7a59c4ff044fae040b13
89,I02b2c1c8d2fe5574eae912b8
98,I0a2b68d1fd07b0d335190a59
88,Idb62191b220c6fcc4d657e8f
60,I5d7a0765ede80d43f40d0407
79,I812523ac776e4eb4df1ba682
81,Icd98bd1320f0b32a338134d9
71,I95fe2e13324c29a35004c7c6
88,I2e48a303ad424cfa0a946511
79,I2eb12aaed2663d831ba5bfd2
97,Iebf0e02dde2ee021319dd54b
78,I3ea31204a4cffefa58cd86d1
79,Ic74ab9f9b2ce6412b6c2691d
95,I6f15f394e31c19c83eacdaa9
75,I9047948efa9db25fefee7114
65,If41892659c3d1cf27691f283
96,I6f711447e7b7e965751e0334
100,I38cc11d7cdcd95019425d679
59,I19ae343de2fb51c70603e710
85,Iec0084d8a156cdc6cb8c3379
77,I4c392cd6ceacf452b97d5193
75,I13e2c0ca957779d854cf32e3
79,I3cb467007d2980438b5236af
93,I049a4dc5fb2e49c42f246f28
59,I288d866ea303ab609bc73b75
54,I4974914504295cb4ec59a170
100,I233413332f8400aa207a57bf
98,I1b566d692bbd42fe0a4d9dd7
71,I06bed6e2719e81f1e042ec86
99,Ib9f29fa7995583653846367a
58,I30a9d3293114f49a8cb57ef5
65,Ibf814cf6e59131bb037c95ee
85,I237c8ed6709e7b56b46f4af5
99,I77e5cfe7e99ff71671b9f529
95,If41892659c3d1cf27691f283
92,I27336d166493019781241eb5
88,I9dca1fd41c66fa8f6d321eb5
51,Ia6abfba55617f1ee2ed07f05
96,I84e8d64163aa935213b841db
53,I03da83e8b6c7a8042c76c0b3
73,If13e28c3f0fc1e99f718dbdd
81,I38b813dac74284506e27a5c0
86,Idb3466433943d235e234cf33
75,I2ec20a70a416f33d95fd95e5
79,Ic2c371e2f4f52f967f62a517
97,Ic59802043ec47a7733c596cd
65,I1261dd8b881e78623e32df81
59,Ia5807de60d3e76a1d5b5422c
76,I2f4ce2bd53703eac849401a7
69,I100322c14ac8f19d997333db
83,If543e89a5f6c3872c6b853f8
54,I827e4daae2486c6dc5f4018f
85,Ib84fd8cdc98f355272df8f71
95,I7ed4a84a60bc0bb74b340be8
54,Icafbd6db325e92acaaf3d154
75,I55ed380ff3f33e4135f07417
79,Ic5ed3683a1195114c3c69e8c
85,Ie1c1eee03d4413ce5b17eb97
90,I7f0db5a703dc29e0cecb1f08
81,Ib37cfef04112f01d55541833
70,If24fa2d6d5cdb730d6013c01
75,Ic3ee3eb90e7d28d49079de8a
76,I3ac2ea994f190c06cb27a4bf
86,If1ee8881a376387cc338c736
64,I50021c24465fcc3b524f392f
55,I8a374bb386e116d4a811de31
77,I0cba293a853d6a750dad8a32
52,I977df14f95db79177f22068f
79,Ib35325aaee973ad3e4d38fb6
64,Id211bdca33d24f895a8b0f24
100,I64d933a1a85f025edc67b0c9
52,I71eae0f7cb304b5e1ba7d202
66,I0c0895e70905de13beedd4d9
69,I91753203c35c6dbb12b8ac25
70,I6b6ee58251160ff327e592a2
94,I039675059f484f298b14736a
89,I3735f3f2384ae049e5118285
54,I5926871ee7628ae0b1da0caa
93,Iba638c8b502e6bccb1604e93
70,Id553a775166dbf7ec454aaa3
84,Ia3af0334306c6261b866a8a3
85,Ia90354a704d9c9d9441fca7b
55,Ic18c3c8df9b8e5fcdcbed6ae
72,Id518fa056e7d41c447ac7997
94,I1dac022a343bf540bcf6ffa5
74,I8c0af43c6d5224a7c1a32dc7
97,I68c1a7a983598b522515f1fb
65,I88e19e38e7f86bf2bc46546e
91,Id69479da602fa5cff2ca1fa2
69,I436dbd3f5e647f626c61defd
79,Ic6e6d76e1cfb33617426b5a4
82,Ic105fcb02d4e18296117bf52
92,I5b2fc5f010b51ac8095e7456
84,I6aa21a98ca5ab7c4d5b2d4cf
88,I907397bbf5fcb37435aa97af
94,Ib727a35b959739e68b6ee616
54,I6b287a947dc50bf6df31442b
66,I79fd946ef2edb9cce3b3b51b
54,Ieb0f52beefba9f536510976a
91,I7d9ad7359e3cb09d315414b6
94,I6cf7282f7c52297fc60dfe34
70,I67821bbbae3738f0267d0045
72,I7a0b066685c893228d2ddce8
79,Ie8b58df76c906d5cc443304b
89,I130262920e610f69e22e15f0
100,Iee5bc712b20944bebd3e4422
92,Ie91f4b830b5deb4bd756defb
66,Iea45822bc33ad5e3628778bf
59,Ib60de14ecd57bf513b19cedd
72,Ic4b6d49e7e23fd5cf73b46c2
62,I8b67362bb92efbb5fcc90366
100,I0b4d011c6bdab8f0130251ab
96,Ibf78f077b95e39b133bb1770
90,I419e248b9750cab8c96c993c
66,I8693d0defd8a740b30953145
69,I9e1fb5ff2762f6c4dec4787b
88,Ib7c3cc8830e8174bc2c14816
100,I6d18c0d8c3203fb267bb7ae4
76,I75c836cf03e470c866d5f69e
57,I8ec069a5bc4396cfb30119fe
